date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:51:26	120826/120826	---M-Z	200	added ('OK')	text/css	etag:%221d7fa-57fbbfdcb67a9-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/css/bootstrap.min.css	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:26	30834/30834	---M-Z	200	added ('OK')	text/css	etag:%227872-57fbbfe23befd-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/css/font-awesome.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/css/font-awesome.min.css	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:27	28101/28101	---M-Z	200	added ('OK')	text/css	etag:%226dc5-57fbbfe79b54e-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/css/line-awesome.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/css/line-awesome.min.css	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:27	433/433	---M-Z	200	added ('OK')	text/css	etag:%221b1-57fbc174e84ef-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/plugins/morris/morris.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/plugins/morris/morris.css	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:28	24076/24076	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:28%20GMT	https://dreamguys.co.in/smarthr/blue/activities.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/activities.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:28	2103/2103	---M--	200	added ('OK')	image/png	etag:%22837-57fbc00f4b6ed%22	https://dreamguys.co.in/smarthr/blue/assets/img/logo.png	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/img/logo.png	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:28	1112/1112	---M--	200	added ('OK')	image/jpeg	etag:%22458-57fbc0150cb50%22	https://dreamguys.co.in/smarthr/blue/assets/img/user.jpg	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/img/user.jpg	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:28	25057/25057	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:29%20GMT	https://dreamguys.co.in/smarthr/blue/profile.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/profile.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:28	26787/26787	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:29%20GMT	https://dreamguys.co.in/smarthr/blue/edit-profile.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/edit-profile.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:29	94724/94724	---M-Z	200	added ('OK')	text/css	etag:%2217204-57fbbfeb797e4-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/css/style.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/css/style.css	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:29	19265/19265	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:29%20GMT	https://dreamguys.co.in/smarthr/blue/settings.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/settings.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:29	2287/2287	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:30%20GMT	https://dreamguys.co.in/smarthr/blue/login.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/login.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:29	52257/52257	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:30%20GMT	https://dreamguys.co.in/smarthr/blue/employees.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/employees.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:29	26888/26888	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:30%20GMT	https://dreamguys.co.in/smarthr/blue/holidays.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/holidays.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:30	49535/49535	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:30%20GMT	https://dreamguys.co.in/smarthr/blue/leaves.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/leaves.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:30	46091/46091	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:30%20GMT	https://dreamguys.co.in/smarthr/blue/attendance.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/attendance.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:30	27249/27249	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:31%20GMT	https://dreamguys.co.in/smarthr/blue/departments.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/departments.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:30	34299/34299	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:31%20GMT	https://dreamguys.co.in/smarthr/blue/designations.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/designations.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:31	47066/47066	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:31%20GMT	https://dreamguys.co.in/smarthr/blue/clients.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/clients.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:31	43376/43376	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:31%20GMT	https://dreamguys.co.in/smarthr/blue/projects.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/projects.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:31	33882/33882	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:32%20GMT	https://dreamguys.co.in/smarthr/blue/tasks.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/tasks.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:31	53856/53856	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:32%20GMT	https://dreamguys.co.in/smarthr/blue/voice-call.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/voice-call.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:31	53049/53049	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:32%20GMT	https://dreamguys.co.in/smarthr/blue/video-call.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/video-call.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:32	54859/54859	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:32%20GMT	https://dreamguys.co.in/smarthr/blue/incoming-call.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/incoming-call.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:32	50780/50780	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:32%20GMT	https://dreamguys.co.in/smarthr/blue/contacts.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/contacts.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:32	37067/37067	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:33%20GMT	https://dreamguys.co.in/smarthr/blue/leads.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/leads.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:32	28053/28053	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:33%20GMT	https://dreamguys.co.in/smarthr/blue/estimates.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/estimates.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:33	27869/27869	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:33%20GMT	https://dreamguys.co.in/smarthr/blue/invoices.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/invoices.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:33	21613/21613	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:33%20GMT	https://dreamguys.co.in/smarthr/blue/payments.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/payments.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:33	32674/32674	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:34%20GMT	https://dreamguys.co.in/smarthr/blue/expenses.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/expenses.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:33	28741/28741	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:34%20GMT	https://dreamguys.co.in/smarthr/blue/provident-fund.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/provident-fund.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:33	26324/26324	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:34%20GMT	https://dreamguys.co.in/smarthr/blue/taxes.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/taxes.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:34	48025/48025	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:34%20GMT	https://dreamguys.co.in/smarthr/blue/salary.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/salary.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:34	23644/23644	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:34%20GMT	https://dreamguys.co.in/smarthr/blue/salary-view.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/salary-view.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:34	39032/39032	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:35%20GMT	https://dreamguys.co.in/smarthr/blue/worksheet.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/worksheet.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:34	32821/32821	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:35%20GMT	https://dreamguys.co.in/smarthr/blue/jobs.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/jobs.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:35	22844/22844	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:35%20GMT	https://dreamguys.co.in/smarthr/blue/job-applicants.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/job-applicants.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:35	35289/35289	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:35%20GMT	https://dreamguys.co.in/smarthr/blue/tickets.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/tickets.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:35	24922/24922	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:36%20GMT	https://dreamguys.co.in/smarthr/blue/events.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/events.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:35	24252/24252	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:36%20GMT	https://dreamguys.co.in/smarthr/blue/inbox.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/inbox.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:36	41568/41568	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:36%20GMT	https://dreamguys.co.in/smarthr/blue/chat.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/chat.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:36	50288/50288	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:36%20GMT	https://dreamguys.co.in/smarthr/blue/assets.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:36	43085/43085	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:37%20GMT	https://dreamguys.co.in/smarthr/blue/users.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/users.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:36	25399/25399	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:37%20GMT	https://dreamguys.co.in/smarthr/blue/expense-reports.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/expense-reports.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:36	23380/23380	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:37%20GMT	https://dreamguys.co.in/smarthr/blue/invoice-reports.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/invoice-reports.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:37	2555/2555	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:37%20GMT	https://dreamguys.co.in/smarthr/blue/register.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/register.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:37	2015/2015	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:37%20GMT	https://dreamguys.co.in/smarthr/blue/forgot-password.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/forgot-password.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:37	25733/25733	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:38%20GMT	https://dreamguys.co.in/smarthr/blue/invoice-view.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/invoice-view.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:37	42647/42647	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:38%20GMT	https://dreamguys.co.in/smarthr/blue/client-profile.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/client-profile.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:38	47999/47999	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:38%20GMT	https://dreamguys.co.in/smarthr/blue/project-view.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/project-view.html	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:38	86571/86571	---M-Z	200	added ('OK')	application/javascript	etag:%221522b-57fbc01c5782c-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/js/jquery-3.2.1.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/js/jquery-3.2.1.min.js	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:38	36919/36919	---M-Z	200	added ('OK')	application/javascript	etag:%229037-57fbc01905b97-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/js/bootstrap.min.js	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:38	5978/5978	---M-Z	200	added ('OK')	application/javascript	etag:%22175a-57fbc01e795d2-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/js/jquery.slimscroll.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/js/jquery.slimscroll.js	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:39	35531/35531	---M-Z	200	added ('OK')	application/javascript	etag:%228acb-57fbc1765254a-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/plugins/morris/morris.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/plugins/morris/morris.min.js	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:39	91454/91454	---M-Z	200	added ('OK')	application/javascript	etag:%221653e-57fbc178775d6-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/plugins/raphael/raphael-min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/plugins/raphael/raphael-min.js	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:39	7966/7966	---M-Z	200	added ('OK')	application/javascript	etag:%221f1e-57fbc017bd9da-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/js/app.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/js/app.js	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:39	1828/1828	---M-Z	200	added ('OK')	application/javascript	etag:%22724-57fbc018f9c26-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/js/chart.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/js/chart.js	(from https://dreamguys.co.in/smarthr/blue/index.html)
03:51:39	2049/2049	---M--	200	added ('OK')	image/png	etag:%22801-57fbc0b664e75%22	https://dreamguys.co.in/smarthr/maroon/assets/img/favicon.png	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/assets/img/favicon.png	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:40	120826/120826	---M-Z	200	added ('OK')	text/css	etag:%221d7fa-57fbc094d15fc-gzip%22	https://dreamguys.co.in/smarthr/maroon/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/assets/css/bootstrap.min.css	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:40	30834/30834	---M-Z	200	added ('OK')	text/css	etag:%227872-57fbc09728f1c-gzip%22	https://dreamguys.co.in/smarthr/maroon/assets/css/font-awesome.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/assets/css/font-awesome.min.css	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:40	28101/28101	---M-Z	200	added ('OK')	text/css	etag:%226dc5-57fbc09aa532e-gzip%22	https://dreamguys.co.in/smarthr/maroon/assets/css/line-awesome.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/assets/css/line-awesome.min.css	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:40	433/433	---M-Z	200	added ('OK')	text/css	etag:%221b1-57fbc1844ab5c-gzip%22	https://dreamguys.co.in/smarthr/maroon/assets/plugins/morris/morris.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/assets/plugins/morris/morris.css	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:41	94703/94703	---M-Z	200	added ('OK')	text/css	etag:%22171ef-57fbc09c89898-gzip%22	https://dreamguys.co.in/smarthr/maroon/assets/css/style.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/assets/css/style.css	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:41	2103/2103	---M--	200	added ('OK')	image/png	etag:%22837-57fbc0b7482e1%22	https://dreamguys.co.in/smarthr/maroon/assets/img/logo.png	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/assets/img/logo.png	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:41	24076/24076	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:42%20GMT	https://dreamguys.co.in/smarthr/maroon/activities.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/activities.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:41	1112/1112	---M--	200	added ('OK')	image/jpeg	etag:%22458-57fbc0bda093a%22	https://dreamguys.co.in/smarthr/maroon/assets/img/user.jpg	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/assets/img/user.jpg	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:42	25057/25057	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:42%20GMT	https://dreamguys.co.in/smarthr/maroon/profile.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/profile.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:42	26787/26787	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:42%20GMT	https://dreamguys.co.in/smarthr/maroon/edit-profile.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/edit-profile.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:42	19265/19265	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:43%20GMT	https://dreamguys.co.in/smarthr/maroon/settings.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/settings.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:42	2287/2287	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:43%20GMT	https://dreamguys.co.in/smarthr/maroon/login.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/login.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:42	52257/52257	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:43%20GMT	https://dreamguys.co.in/smarthr/maroon/employees.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/employees.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:43	26888/26888	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:43%20GMT	https://dreamguys.co.in/smarthr/maroon/holidays.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/holidays.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:43	49535/49535	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:43%20GMT	https://dreamguys.co.in/smarthr/maroon/leaves.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/leaves.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:43	46091/46091	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:44%20GMT	https://dreamguys.co.in/smarthr/maroon/attendance.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/attendance.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:43	27249/27249	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:44%20GMT	https://dreamguys.co.in/smarthr/maroon/departments.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/departments.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:44	34299/34299	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:44%20GMT	https://dreamguys.co.in/smarthr/maroon/designations.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/designations.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:44	47066/47066	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:44%20GMT	https://dreamguys.co.in/smarthr/maroon/clients.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/clients.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:44	43376/43376	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:45%20GMT	https://dreamguys.co.in/smarthr/maroon/projects.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/projects.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:44	33882/33882	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:45%20GMT	https://dreamguys.co.in/smarthr/maroon/tasks.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/tasks.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:44	53856/53856	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:45%20GMT	https://dreamguys.co.in/smarthr/maroon/voice-call.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/voice-call.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:45	53049/53049	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:45%20GMT	https://dreamguys.co.in/smarthr/maroon/video-call.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/video-call.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:45	54859/54859	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:45%20GMT	https://dreamguys.co.in/smarthr/maroon/incoming-call.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/incoming-call.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:45	50780/50780	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:46%20GMT	https://dreamguys.co.in/smarthr/maroon/contacts.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/contacts.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:45	37067/37067	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:46%20GMT	https://dreamguys.co.in/smarthr/maroon/leads.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/leads.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
03:51:46	28053/28053	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:51:46%20GMT	https://dreamguys.co.in/smarthr/maroon/estimates.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/maroon/estimates.html	(from https://dreamguys.co.in/smarthr/maroon/index.html)
